post_id,title,keyword,keyword_text,snippet
262,코인분석기 3종,buy,매수,"시그널 패널 5가지 핵심 지표의 개별 신호가 카드 형태로 표시됩니다. 종합 신호는 모든 지표를 종합한 최종 판단입니다. Strong Buy(강력매수), Buy(매수), Neutral(중립), Sell(매도), Strong Sell(강력매도)의 5단계로 표시됩니다. RSI 신호는 RSI 지표 기반 신호입니다. MACD 신호는 MACD 크로스 및 히스토그램 기반 신호입니다. Squeeze 신호는 Squeeze Momentum 지"
262,코인분석기 3종,buy,매수,"니다. Z-Score 신호는 MINJINE 독점 퀀트 알고리즘 기반 신호입니다. 각 카드의 테두리 색상으로 신호 방향을 빠르게 파악할 수 있습니다. 녹색 계열은 매수, 빨간색 계열은 매도, 노란색은 중립입니다. 메인 차트 영역 캔들스틱 차트가 표시됩니다. 빨간색 캔들은 상승(양봉), 파란색 캔들은 하락(음봉)입니다. 볼린저밴드가 차트에 오버레이됩니다. 상단선(Upper)은 빨간색, 중간선(Middle)은 노란색, 하단선(Low"
262,코인분석기 3종,buy,매수,"다. 거래량 급증은 추세 전환 신호일 수 있습니다. 보조지표 차트들 RSI 차트에 14봉 RSI 값이 라인으로 표시됩니다. 30 이하 과매도 구간과 70 이상 과매수 구간이 색상으로 구분됩니다. RCI 멀티타임프레임 차트에 9일, 26일, 52일 RCI가 동시에 표시됩니다. 단기, 중기, 장기 추세를 한눈에 파악할 수 있습니다. 세 라인이 모두 -80 이하면 강력한 과매도 신호입니다. 세 라인이 모두 +80 이상이면 강력한 과"
262,코인분석기 3종,buy,매수,"니다. 단기, 중기, 장기 추세를 한눈에 파악할 수 있습니다. 세 라인이 모두 -80 이하면 강력한 과매도 신호입니다. 세 라인이 모두 +80 이상이면 강력한 과매수 신호입니다. CCI 차트에 20봉 CCI 값이 라인으로 표시됩니다. -100 이하와 +100 이상 영역이 색상으로 구분됩니다. Stochastic 차트에 %K와 %D 라인이 함께 표시됩니다. %K가 %D를 상향 돌파하면 매수 신호입니다. %K가 %D를 하향 돌파하"
262,코인분석기 3종,buy,매수,"됩니다. -100 이하와 +100 이상 영역이 색상으로 구분됩니다. Stochastic 차트에 %K와 %D 라인이 함께 표시됩니다. %K가 %D를 상향 돌파하면 매수 신호입니다. %K가 %D를 하향 돌파하면 매도 신호입니다. Squeeze Momentum 차트 볼린저밴드와 켈트너채널의 관계를 분석하는 지표입니다. Squeeze 상태(변동성 수축)는 점으로 표시됩니다. 빨간 점은 Squeeze ON 상태로, 밴드가 수축 중입니다"
262,코인분석기 3종,buy,매수,"차(Z_MR), 거래량 비율(Z_OF), ATR 변동성(Z_VOL)을 종합합니다. -1에서 +1 사이의 Alpha Score로 표시됩니다. +0.5 이상은 강한 매수 신호입니다. -0.5 이하는 강한 매도 신호입니다. 0 근처는 중립입니다. 추세 추종 방식으로, 가격 상승 시 양수, 하락 시 음수를 나타냅니다. 알람 기능 상세 설정 버튼을 터치하여 알람 설정 패널을 엽니다. RSI 알람 과매도 알람은 RSI가 30 이하로 진입"
262,코인분석기 3종,buy,매수,수를 나타냅니다. 알람 기능 상세 설정 버튼을 터치하여 알람 설정 패널을 엽니다. RSI 알람 과매도 알람은 RSI가 30 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RSI가 70 이상으로 진입할 때 알림을 받습니다. 평균값 알람은 RSI가 설정한 평균값을 돌파할 때 알림을 받습니다. RCI 알람 과매도 알람은 RCI가 -80 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을
262,코인분석기 3종,buy,매수,받습니다. 평균값 알람은 RSI가 설정한 평균값을 돌파할 때 알림을 받습니다. RCI 알람 과매도 알람은 RCI가 -80 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을 받습니다. CCI 알람 과매도 알람은 CCI가 -100 이하로 진입할 때 알림을 받습니다. 과매수 알람은 CCI가 +100 이상으로 진입할 때 알림을 받습니다. MACD 알람 골든크로스 알람은 MACD 히스토그램이
262,코인분석기 3종,buy,매수,받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을 받습니다. CCI 알람 과매도 알람은 CCI가 -100 이하로 진입할 때 알림을 받습니다. 과매수 알람은 CCI가 +100 이상으로 진입할 때 알림을 받습니다. MACD 알람 골든크로스 알람은 MACD 히스토그램이 음수에서 양수로 전환할 때 알림을 받습니다. 데드크로스 알람은 MACD 히스토그램이 양수에서 음수로 전환할 때 알림을 받습니다. Squeeze 알람
262,코인분석기 3종,buy,매수,"신호 해석하기 종합 시그널 패널에서 전체적인 방향성을 파악합니다. Strong Buy는 종합 점수 80점 이상으로, 대부분의 지표가 상승을 예측합니다. 적극적인 매수를 고려합니다. Buy는 종합 점수 60-79점으로, 다수의 지표가 상승을 예측합니다. 매수를 고려하되 리스크 관리에 주의합니다. Neutral은 종합 점수 40-59점으로, 상승과 하락 신호가 혼재합니다. 관망하거나 소량 매매만 합니다. Sell은 종합 점수 20"
262,코인분석기 3종,buy,매수,"점수 80점 이상으로, 대부분의 지표가 상승을 예측합니다. 적극적인 매수를 고려합니다. Buy는 종합 점수 60-79점으로, 다수의 지표가 상승을 예측합니다. 매수를 고려하되 리스크 관리에 주의합니다. Neutral은 종합 점수 40-59점으로, 상승과 하락 신호가 혼재합니다. 관망하거나 소량 매매만 합니다. Sell은 종합 점수 20-39점으로, 다수의 지표가 하락을 예측합니다. 매도를 고려하거나 매수를 자제합니다. Str"
262,코인분석기 3종,buy,매수,"로, 상승과 하락 신호가 혼재합니다. 관망하거나 소량 매매만 합니다. Sell은 종합 점수 20-39점으로, 다수의 지표가 하락을 예측합니다. 매도를 고려하거나 매수를 자제합니다. Strong Sell은 종합 점수 20점 미만으로, 대부분의 지표가 하락을 예측합니다. 적극적인 매도를 고려합니다. 캔들 패턴 분석하기 메인 차트에서 캔들 패턴을 확인합니다. 장대 양봉(큰 빨간 캔들)은 강한 매수세를 나타냅니다. 장대 음봉(큰 파란"
262,코인분석기 3종,buy,매수,", 대부분의 지표가 하락을 예측합니다. 적극적인 매도를 고려합니다. 캔들 패턴 분석하기 메인 차트에서 캔들 패턴을 확인합니다. 장대 양봉(큰 빨간 캔들)은 강한 매수세를 나타냅니다. 장대 음봉(큰 파란 캔들)은 강한 매도세를 나타냅니다. 도지(십자형 캔들)는 매수세와 매도세의 균형으로, 추세 전환 가능성을 나타냅니다. 망치형 캔들(아래 꼬리가 긴 캔들)은 하락 후 반등 가능성을 나타냅니다. 역망치형 캔들(위 꼬리가 긴 캔들)은"
262,코인분석기 3종,buy,매수,"서 캔들 패턴을 확인합니다. 장대 양봉(큰 빨간 캔들)은 강한 매수세를 나타냅니다. 장대 음봉(큰 파란 캔들)은 강한 매도세를 나타냅니다. 도지(십자형 캔들)는 매수세와 매도세의 균형으로, 추세 전환 가능성을 나타냅니다. 망치형 캔들(아래 꼬리가 긴 캔들)은 하락 후 반등 가능성을 나타냅니다. 역망치형 캔들(위 꼬리가 긴 캔들)은 상승 후 조정 가능성을 나타냅니다. 볼린저밴드 활용하기 현재가가 하단선(Lower) 아래로 이탈하"
262,코인분석기 3종,buy,매수,"니다. 볼린저밴드 활용하기 현재가가 하단선(Lower) 아래로 이탈하면 과매도 상태이며, 반등 가능성을 나타냅니다. 현재가가 상단선(Upper) 위로 이탈하면 과매수 상태이며, 조정 가능성을 나타냅니다. 밴드폭이 좁아지면(Squeeze) 변동성 확대 전 신호입니다. 밴드폭이 넓어지면 변동성이 높은 상태입니다. Squeeze Momentum 활용하기 Squeeze Momentum 차트에서 점 색상을 확인합니다. 빨간 점이 연속되"
262,코인분석기 3종,buy,매수,ze OFF 직후 + 모멘텀 방향 확인 시점입니다. Z-Score 활용하기 Z-Score 차트에서 Alpha Score 값을 확인합니다. +0.85 이상은 극강 매수 신호입니다. +0.5 ~ +0.85는 강한 매수 신호입니다. +0.2 ~ +0.5는 약한 매수 신호입니다. -0.2 ~ +0.2는 중립입니다. -0.5 ~ -0.2는 약한 매도 신호입니다. -0.85 ~ -0.5는 강한 매도 신호입니다. -0.85 이하는 극강 매
262,코인분석기 3종,buy,매수,. Z-Score 활용하기 Z-Score 차트에서 Alpha Score 값을 확인합니다. +0.85 이상은 극강 매수 신호입니다. +0.5 ~ +0.85는 강한 매수 신호입니다. +0.2 ~ +0.5는 약한 매수 신호입니다. -0.2 ~ +0.2는 중립입니다. -0.5 ~ -0.2는 약한 매도 신호입니다. -0.85 ~ -0.5는 강한 매도 신호입니다. -0.85 이하는 극강 매도 신호입니다. Z-Score는 추세 추종 지표이
262,코인분석기 3종,buy,매수,"서 Alpha Score 값을 확인합니다. +0.85 이상은 극강 매수 신호입니다. +0.5 ~ +0.85는 강한 매수 신호입니다. +0.2 ~ +0.5는 약한 매수 신호입니다. -0.2 ~ +0.2는 중립입니다. -0.5 ~ -0.2는 약한 매도 신호입니다. -0.85 ~ -0.5는 강한 매도 신호입니다. -0.85 이하는 극강 매도 신호입니다. Z-Score는 추세 추종 지표이므로, 추세가 진행 중일 때 신뢰도가 높습니다."
262,코인분석기 3종,buy,매수,", 52일(장기) 세 라인을 함께 확인합니다. 세 라인이 모두 -80 이하면 강력한 과매도로, 반등 가능성이 높습니다. 세 라인이 모두 +80 이상이면 강력한 과매수로, 조정 가능성이 높습니다. 단기선이 중기선을 상향 돌파하면 단기 상승 전환 신호입니다. 단기선이 중기선을 하향 돌파하면 단기 하락 전환 신호입니다. 세 라인이 동일 방향으로 정렬되면 추세가 강합니다. 알람 설정하기 설정 버튼을 터치하여 알람 패널을 엽니다. 원하"
262,코인분석기 3종,buy,매수,+ 양수 모멘텀 증가 확인합니다. Z-Score +0.5 이상 확인합니다. RCI 단기선 -80 이하에서 상승 전환 확인합니다. 위 조건 중 3개 이상 충족 시 매수를 고려합니다. 볼린저밴드 중간선(Middle)을 1차 익절 목표로 설정합니다. 볼린저밴드 상단선(Upper)을 2차 익절 목표로 설정합니다. RSI 70 이상 또는 RCI +80 이상 도달 시 전량 청산합니다. 손절은 진입가 대비 -3% 또는 볼린저밴드 하단 이탈
262,코인분석기 3종,buy,매수,"다. 종합 신호가 Buy 이상인지 확인합니다. Squeeze Momentum, Z-Score, RCI 등을 추가 검증합니다. 지지선, 저항선 위치를 파악합니다. 매수가, 익절가, 손절가를 사전에 계획합니다. 3단계 단타용 미니맵 최종 선별된 종목을 단타용 미니맵에서 실시간 모니터링합니다. 종합 점수가 70점 이상 + LONG 신호 발생 시 진입합니다. MTF 분석으로 여러 시간대 신호 일치 여부를 확인합니다. TRACK 기능으"
262,코인분석기 3종,buy,매수,"부를 확인합니다. TRACK 기능으로 수익률을 추적합니다. 신호가 HOLD 또는 SHORT로 전환되면 청산을 고려합니다. 연계 활용의 장점 바닥권 분석기로 저점 매수 기회를 포착합니다. 차트 분석기로 진입 타이밍을 정밀하게 잡습니다. 단타용 미니맵으로 실시간 매매 관리를 합니다. 각 프로그램의 장점을 결합하여 승률을 높일 수 있습니다. 공 통 주의사항 투자는 본인 책임입니다. 본 프로그램이 제공하는 신호는 참고용이며, 실제 투"
262,코인분석기 3종,buy,매수,"가능성이 있으므로 ""감당 가능한 금액""만 투자합니다. 손절 라인 설정은 필수입니다. 어떤 분석도 100% 정확하지 않으므로 반드시 손절 계획을 세웁니다. 분할 매수/매도 전략을 권장합니다. 한 번에 전량 매수/매도하지 말고 나누어 진행합니다. 비트코인 방향성을 항상 확인합니다. 알트코인은 비트코인 영향을 크게 받으므로 BTC 차트를 함께 봅니다. 프로그램 사용 환경을 확인합니다. 안정적인 인터넷 연결이 필요합니다. 모바일보다"
262,코인분석기 3종,buy,매수,자합니다. 손절 라인 설정은 필수입니다. 어떤 분석도 100% 정확하지 않으므로 반드시 손절 계획을 세웁니다. 분할 매수/매도 전략을 권장합니다. 한 번에 전량 매수/매도하지 말고 나누어 진행합니다. 비트코인 방향성을 항상 확인합니다. 알트코인은 비트코인 영향을 크게 받으므로 BTC 차트를 함께 봅니다. 프로그램 사용 환경을 확인합니다. 안정적인 인터넷 연결이 필요합니다. 모바일보다 PC 환경에서 더 원활하게 작동합니다. 브라
262,코인분석기 3종,sell,매도,"미니맵은 거래소의 상위 30개 암호화폐를 동시에 모니터링 실시간 매매 신호를 제공 하는 프로그램입니다. 10개의 기술적 지표를 종합 분석하여 각 코인별로 매수/매도/관망 신호를 생성합니다. 멀티타임프레임 교차분석 기능을 통해 1분, 3분, 5분, 15분봉의 신호를 동시에 확인할 수 있어 신뢰도 높은 매매 판단이 가능합니다. 화면 구성 설명 신호등 바 (30개 코인) 저작권 경고 아래에 30개의 작은 사각형이 나열되어 있습니다"
262,코인분석기 3종,sell,매도,"(30개 코인) 저작권 경고 아래에 30개의 작은 사각형이 나열되어 있습니다. 이것이 30개 코인의 실시간 신호등입니다. 녹색은 매수 신호(LONG), 빨간색은 매도 신호(SHORT), 노란색은 관망 신호(HOLD)를 의미합니다. 각 사각형에 마우스를 올리면 해당 코인의 심볼이 표시됩니다. 1분마다 자동으로 갱신되며, 우측의 평균 점수와 롱/홀드/숏 개수 통계를 확인할 수 있습니다. 수익률 추적바 신호등 바 아래에 위치한 가로"
262,코인분석기 3종,sell,매도,"등, 점수 바가 한눈에 보입니다. 10개 보조지표 상세 설명 RSI (Relative Strength Index) 14봉 기준 상대강도지수입니다. 30 이하면 과매도로 매수 신호, 70 이상이면 과매수로 매도 신호입니다. 기본 가중치는 15%로 가장 높습니다. Stochastic 14봉 기준 스토캐스틱 %K 값입니다. 20 이하면 과매도, 80 이상이면 과매수입니다. 기본 가중치는 12%입니다. CCI (Commodity Ch"
262,코인분석기 3종,sell,매도,"조지표 상세 설명 RSI (Relative Strength Index) 14봉 기준 상대강도지수입니다. 30 이하면 과매도로 매수 신호, 70 이상이면 과매수로 매도 신호입니다. 기본 가중치는 15%로 가장 높습니다. Stochastic 14봉 기준 스토캐스틱 %K 값입니다. 20 이하면 과매도, 80 이상이면 과매수입니다. 기본 가중치는 12%입니다. CCI (Commodity Channel Index) 20봉 기준 상품채널"
262,코인분석기 3종,sell,매도,"신호, 70 이상이면 과매수로 매도 신호입니다. 기본 가중치는 15%로 가장 높습니다. Stochastic 14봉 기준 스토캐스틱 %K 값입니다. 20 이하면 과매도, 80 이상이면 과매수입니다. 기본 가중치는 12%입니다. CCI (Commodity Channel Index) 20봉 기준 상품채널지수입니다. -100 이하면 과매도, +100 이상이면 과매수입니다. 기본 가중치는 10%입니다. Williams %R 14봉 기준"
262,코인분석기 3종,sell,매도,"80 이상이면 과매수입니다. 기본 가중치는 12%입니다. CCI (Commodity Channel Index) 20봉 기준 상품채널지수입니다. -100 이하면 과매도, +100 이상이면 과매수입니다. 기본 가중치는 10%입니다. Williams %R 14봉 기준 윌리엄스 %R입니다. -80 이하면 과매도, -20 이상이면 과매수입니다. 기본 가중치는 10%입니다. MFI (Money Flow Index) 14봉 기준 자금흐름지"
262,코인분석기 3종,sell,매도,". -100 이하면 과매도, +100 이상이면 과매수입니다. 기본 가중치는 10%입니다. Williams %R 14봉 기준 윌리엄스 %R입니다. -80 이하면 과매도, -20 이상이면 과매수입니다. 기본 가중치는 10%입니다. MFI (Money Flow Index) 14봉 기준 자금흐름지수입니다. 거래량을 가중한 RSI라고 생각하면 됩니다. 20 이하면 과매도, 80 이상이면 과매수입니다. 기본 가중치는 12%입니다. BB%"
262,코인분석기 3종,sell,매도,"기본 가중치는 10%입니다. MFI (Money Flow Index) 14봉 기준 자금흐름지수입니다. 거래량을 가중한 RSI라고 생각하면 됩니다. 20 이하면 과매도, 80 이상이면 과매수입니다. 기본 가중치는 12%입니다. BB%B (Bollinger Band %B) 볼린저밴드 내 현재가 위치입니다. 0.2 이하면 하단 근처로 매수 구간, 0.8 이상이면 상단 근처로 매도 구간입니다. 기본 가중치는 10%입니다. MACD H"
262,코인분석기 3종,sell,매도,"12%입니다. BB%B (Bollinger Band %B) 볼린저밴드 내 현재가 위치입니다. 0.2 이하면 하단 근처로 매수 구간, 0.8 이상이면 상단 근처로 매도 구간입니다. 기본 가중치는 10%입니다. MACD Histogram MACD 히스토그램의 방향 전환을 감지합니다. 음수에서 양수로 전환 시 매수 신호, 양수에서 음수로 전환 시 매도 신호입니다. 기본 가중치는 8%입니다. ADX (Average Directiona"
262,코인분석기 3종,sell,매도,"가중치는 10%입니다. MACD Histogram MACD 히스토그램의 방향 전환을 감지합니다. 음수에서 양수로 전환 시 매수 신호, 양수에서 음수로 전환 시 매도 신호입니다. 기본 가중치는 8%입니다. ADX (Average Directional Index) 추세 강도를 측정합니다. 25 이하면 추세가 약해 횡보 구간, 25 이상이면 추세가 강해 방향성 매매가 유리합니다. 기본 가중치는 8%입니다. OBV (On Balan"
262,코인분석기 3종,sell,매도,점수 70점 이상이면서 LONG이면 강력 매수 신호입니다. 점수 55-70점이면서 LONG이면 매수 관심 구간입니다. 점수 30점 이하이면서 SHORT이면 강력 매도 신호입니다. 점수 31-45점이면서 SHORT이면 매도 관심 구간입니다. 그 외는 관망(HOLD)입니다. 현재가와 24시간 변동률이 실시간으로 갱신됩니다. 10개 보조지표의 상세 수치와 개별 신호를 확인할 수 있습니다. 각 지표 아래에 BUY/SELL/NEUTRA
262,코인분석기 3종,sell,매도,. 점수 55-70점이면서 LONG이면 매수 관심 구간입니다. 점수 30점 이하이면서 SHORT이면 강력 매도 신호입니다. 점수 31-45점이면서 SHORT이면 매도 관심 구간입니다. 그 외는 관망(HOLD)입니다. 현재가와 24시간 변동률이 실시간으로 갱신됩니다. 10개 보조지표의 상세 수치와 개별 신호를 확인할 수 있습니다. 각 지표 아래에 BUY/SELL/NEUTRAL 상태가 표시됩니다. 진입/청산 포인트 섹션에서 추천
262,코인분석기 3종,sell,매도,"코인을 선별합니다. 현재가가 볼린저밴드 하단(BB%B 0.2 이하) 근처인지 확인합니다. RSI 30 이하, Stochastic 20 이하가 동시에 나타나면 과매도 반등 가능성이 높습니다. 진입 후 손절 라인은 진입가 대비 -3% ~ -5%로 설정합니다. 익절은 3단계로 나누어 +5%, +10%, +15%에서 분할 청산합니다. 주의사항 비트코인이 급락 중일 때는 알트코인 매수를 자제합니다. 30개 코인 중 80% 이상이 SH"
262,코인분석기 3종,sell,매도,"필요합니다. 2. 바닥권 분석기 (Quantum Alpha Analyzer PRO) 이 프로그램은 무엇인가요? 바닥권 분석기는 거래소의 전체 암호화폐 중에서 과매도 상태에 진입한 종목을 찾아내는 프로그램입니다. RSI, Stochastic RSI, Williams %R, CCI, MFI, 볼린저밴드, ADX 등 7가지 핵심 지표를 분석하여 0-100점 사이의 바닥권 점수를 산출합니다. 점수가 높을수록 현재 가격이 바닥권에 가"
262,코인분석기 3종,sell,매도,"버튼이 있습니다. 자동갱신을 켜면 5분마다 자동으로 재분석됩니다. 표시 개수(10/30/50/전체), 정렬 기준(바닥권점수/변동률/RSI), 신호 필터(전체/극과매도/강한매수/매수/중립/매도)를 선택할 수 있습니다. 상태바 분석 상태 표시등이 있어 대기/분석중/완료/오류 상태를 색상으로 구분합니다. 마지막 업데이트 시간이 표시됩니다. 통계 패널 분석 결과 요약 통계가 표시됩니다. 극과매도 코인 수, 강한매수 코인 수, 매수 코"
262,코인분석기 3종,sell,매도,"을 켜면 5분마다 자동으로 재분석됩니다. 표시 개수(10/30/50/전체), 정렬 기준(바닥권점수/변동률/RSI), 신호 필터(전체/극과매도/강한매수/매수/중립/매도)를 선택할 수 있습니다. 상태바 분석 상태 표시등이 있어 대기/분석중/완료/오류 상태를 색상으로 구분합니다. 마지막 업데이트 시간이 표시됩니다. 통계 패널 분석 결과 요약 통계가 표시됩니다. 극과매도 코인 수, 강한매수 코인 수, 매수 코인 수, 평균 바닥권 점수"
262,코인분석기 3종,sell,매도,"석 상태 표시등이 있어 대기/분석중/완료/오류 상태를 색상으로 구분합니다. 마지막 업데이트 시간이 표시됩니다. 통계 패널 분석 결과 요약 통계가 표시됩니다. 극과매도 코인 수, 강한매수 코인 수, 매수 코인 수, 평균 바닥권 점수, 최고 바닥권 점수가 나타납니다. 결과 그리드 분석된 코인들이 카드 형태로 표시됩니다. 각 카드에는 심볼, 현재가, 24시간 변동률, 바닥권 점수 게이지, 신호 배지가 포함됩니다. 바닥권 점수가 높을"
262,코인분석기 3종,sell,매도,"면 2.5점이 부여됩니다. ADX (5점) ADX가 20 미만이면 5점이 부여됩니다. 추세가 약할 때 바닥권 반등 가능성이 높기 때문입니다. 신호 분류 기준 극과매도 (EXTREME) 바닥권 점수 80점 이상이거나, RSI 20 미만이면서 MFI도 20 미만일 때 부여됩니다. 여러 지표가 동시에 극단적 과매도를 나타내는 상태입니다. 반등 확률이 매우 높지만 추가 하락 가능성도 있습니다. 분할 매수 전략을 권장합니다. 강한매수"
262,코인분석기 3종,sell,매도,"분류 기준 극과매도 (EXTREME) 바닥권 점수 80점 이상이거나, RSI 20 미만이면서 MFI도 20 미만일 때 부여됩니다. 여러 지표가 동시에 극단적 과매도를 나타내는 상태입니다. 반등 확률이 매우 높지만 추가 하락 가능성도 있습니다. 분할 매수 전략을 권장합니다. 강한매수 (STRONG) 바닥권 점수 60-79점일 때 부여됩니다. 과매도 신호가 다수 발생한 상태입니다. 적극적인 매수를 고려할 수 있습니다. 매수 (B"
262,코인분석기 3종,sell,매도,다. 반등 확률이 매우 높지만 추가 하락 가능성도 있습니다. 분할 매수 전략을 권장합니다. 강한매수 (STRONG) 바닥권 점수 60-79점일 때 부여됩니다. 과매도 신호가 다수 발생한 상태입니다. 적극적인 매수를 고려할 수 있습니다. 매수 (BUY) 바닥권 점수 40-59점일 때 부여됩니다. 일부 지표에서 과매도 신호가 발생한 상태입니다. 관심 종목으로 등록하고 모니터링합니다. 중립 (NEUTRAL) 바닥권 점수 20-39점
262,코인분석기 3종,sell,매도,됩니다. 과매도 신호가 다수 발생한 상태입니다. 적극적인 매수를 고려할 수 있습니다. 매수 (BUY) 바닥권 점수 40-59점일 때 부여됩니다. 일부 지표에서 과매도 신호가 발생한 상태입니다. 관심 종목으로 등록하고 모니터링합니다. 중립 (NEUTRAL) 바닥권 점수 20-39점일 때 부여됩니다. 바닥권이라고 판단하기 어려운 상태입니다. 추가 하락을 기다리거나 다른 종목을 탐색합니다. 매도 (SELL) 바닥권 점수 20점 미만
262,코인분석기 3종,sell,매도,다. 중립 (NEUTRAL) 바닥권 점수 20-39점일 때 부여됩니다. 바닥권이라고 판단하기 어려운 상태입니다. 추가 하락을 기다리거나 다른 종목을 탐색합니다. 매도 (SELL) 바닥권 점수 20점 미만일 때 부여됩니다. 과매도 구간이 아니라 오히려 상승 후 조정 가능성이 있습니다. 사용 방법 상세 가이드 분석 실행하기 원하는 시간대를 선택합니다. 바닥권 분석에는 30분봉 이상을 권장합니다. 분석 코인 개수를 선택합니다. 처음
262,코인분석기 3종,sell,매도,"됩니다. 바닥권이라고 판단하기 어려운 상태입니다. 추가 하락을 기다리거나 다른 종목을 탐색합니다. 매도 (SELL) 바닥권 점수 20점 미만일 때 부여됩니다. 과매도 구간이 아니라 오히려 상승 후 조정 가능성이 있습니다. 사용 방법 상세 가이드 분석 실행하기 원하는 시간대를 선택합니다. 바닥권 분석에는 30분봉 이상을 권장합니다. 분석 코인 개수를 선택합니다. 처음에는 상위 50개로 빠르게 테스트하고, 익숙해지면 전체 분석을"
262,코인분석기 3종,sell,매도,"1-5분 정도 소요됩니다. 분석이 완료되면 결과가 바닥권 점수 순으로 정렬되어 표시됩니다. 결과 해석하기 상단 통계 패널에서 전체 시장 상황을 파악합니다. 극과매도 코인이 많으면 시장 전체가 공포 상태이며, 역발상 매수 기회일 수 있습니다. 평균 바닥권 점수가 50점 이상이면 전반적으로 과매도 장세입니다. 결과 그리드에서 상위 종목들을 확인합니다. 바닥권 점수가 높은 순서대로 정렬되어 있습니다. 신호 배지 색상으로 빠르게 구"
262,코인분석기 3종,sell,매도,"시장 상황을 파악합니다. 극과매도 코인이 많으면 시장 전체가 공포 상태이며, 역발상 매수 기회일 수 있습니다. 평균 바닥권 점수가 50점 이상이면 전반적으로 과매도 장세입니다. 결과 그리드에서 상위 종목들을 확인합니다. 바닥권 점수가 높은 순서대로 정렬되어 있습니다. 신호 배지 색상으로 빠르게 구분할 수 있습니다. 빨간색 EXTREME은 최우선 관심 종목입니다. 주황색 STRONG은 관심 종목입니다. 녹색 BUY는 참고 종목"
262,코인분석기 3종,sell,매도,"chastic RSI K, Williams %R, CCI, MFI, ADX의 정확한 수치를 확인합니다. 각 지표 수치 옆에 색상으로 상태가 표시됩니다. 녹색은 과매도(매수 유리), 빨간색은 과매수(매도 유리), 노란색은 중립입니다. 볼린저밴드 섹션에서 Upper(상단), Middle(중간), Lower(하단) 가격과 Bandwidth(밴드폭)를 확인합니다. 현재가가 Lower에 가까울수록 바닥권입니다. Bandwidth가 좁아"
262,코인분석기 3종,sell,매도,"ams %R, CCI, MFI, ADX의 정확한 수치를 확인합니다. 각 지표 수치 옆에 색상으로 상태가 표시됩니다. 녹색은 과매도(매수 유리), 빨간색은 과매수(매도 유리), 노란색은 중립입니다. 볼린저밴드 섹션에서 Upper(상단), Middle(중간), Lower(하단) 가격과 Bandwidth(밴드폭)를 확인합니다. 현재가가 Lower에 가까울수록 바닥권입니다. Bandwidth가 좁아지면 변동성 확대(상승 또는 하락)"
262,코인분석기 3종,sell,매도,Lower에 가까울수록 바닥권입니다. Bandwidth가 좁아지면 변동성 확대(상승 또는 하락) 가능성이 있습니다. 필터링 및 정렬 활용하기 신호 필터에서 극과매도만 선택하면 최우선 관심 종목만 표시됩니다. 정렬 기준을 변동률로 변경하면 가장 많이 하락한 종목 순으로 정렬됩니다. 급락 후 반등을 노리는 전략에 활용할 수 있습니다. 정렬 기준을 RSI로 변경하면 RSI가 가장 낮은 종목 순으로 정렬됩니다. RSI 기반 매매를
262,코인분석기 3종,sell,매도,"호가 카드 형태로 표시됩니다. 종합 신호는 모든 지표를 종합한 최종 판단입니다. Strong Buy(강력매수), Buy(매수), Neutral(중립), Sell(매도), Strong Sell(강력매도)의 5단계로 표시됩니다. RSI 신호는 RSI 지표 기반 신호입니다. MACD 신호는 MACD 크로스 및 히스토그램 기반 신호입니다. Squeeze 신호는 Squeeze Momentum 지표 기반 신호입니다. Z-Score 신호는"
262,코인분석기 3종,sell,매도,"신호는 모든 지표를 종합한 최종 판단입니다. Strong Buy(강력매수), Buy(매수), Neutral(중립), Sell(매도), Strong Sell(강력매도)의 5단계로 표시됩니다. RSI 신호는 RSI 지표 기반 신호입니다. MACD 신호는 MACD 크로스 및 히스토그램 기반 신호입니다. Squeeze 신호는 Squeeze Momentum 지표 기반 신호입니다. Z-Score 신호는 MINJINE 독점 퀀트 알고리즘"
262,코인분석기 3종,sell,매도,"신호는 MINJINE 독점 퀀트 알고리즘 기반 신호입니다. 각 카드의 테두리 색상으로 신호 방향을 빠르게 파악할 수 있습니다. 녹색 계열은 매수, 빨간색 계열은 매도, 노란색은 중립입니다. 메인 차트 영역 캔들스틱 차트가 표시됩니다. 빨간색 캔들은 상승(양봉), 파란색 캔들은 하락(음봉)입니다. 볼린저밴드가 차트에 오버레이됩니다. 상단선(Upper)은 빨간색, 중간선(Middle)은 노란색, 하단선(Lower)은 파란색입니다."
262,코인분석기 3종,sell,매도,"봉은 빨간색으로 표시됩니다. 거래량 급증은 추세 전환 신호일 수 있습니다. 보조지표 차트들 RSI 차트에 14봉 RSI 값이 라인으로 표시됩니다. 30 이하 과매도 구간과 70 이상 과매수 구간이 색상으로 구분됩니다. RCI 멀티타임프레임 차트에 9일, 26일, 52일 RCI가 동시에 표시됩니다. 단기, 중기, 장기 추세를 한눈에 파악할 수 있습니다. 세 라인이 모두 -80 이하면 강력한 과매도 신호입니다. 세 라인이 모두"
